LSOA11CD,2020,2030,2050
E01000001,24.64,3.52,6.69
E01000002,27.95,4.57,6.46
E01000003,12.84,3.1,5.04
E01000005,9.53,0.92,1.7
E01000006,6.58,1.71,0.61
E01000007,11.35,1.48,3.84
E01000008,0.9,0.34,0.55
E01000009,6.31,0.61,1.85
E01000010,15.5,7.68,0.98
E01000011,5.99,1.38,1.48
E01000012,9.53,2.03,2.35
E01000013,4.18,0.89,0.52
E01000014,3.17,0.55,1.04
E01000015,1.83,0,0.2
E01000016,3.93,0.59,2.24
E01000017,1.97,0,0.58
E01000018,2,0,0.29
E01000019,0.83,0.23,0.37
E01000020,2.18,0.78,0.86
E01000021,8.43,2.94,2.05
E01000022,8.13,2.7,2.91
E01000023,15.94,4.2,6.86
E01000024,0.44,0.88,0.88
E01000025,0.99,4.49,0
E01000027,5.41,0.88,2.52
E01000028,3.96,0.91,1.44
E01000029,4.99,0.8,2.69
E01000030,6.17,1.02,1.71
E01000031,5.51,1.6,1.64
E01000032,4.91,1.95,2.5
E01000033,2.61,0.24,0.71
E01000034,4.45,0.36,1.67
E01000035,1.99,0.19,0.91
E01000036,2.63,0.4,0.74
E01000037,1.2,0.39,0
E01000038,2.73,0.65,0.96
E01000039,2.98,0.66,1.29
E01000040,3.4,0.22,2.04
E01000041,0.82,0.27,0
E01000042,8.89,1.45,2.43
E01000043,4.96,1.14,1.34
E01000044,3.56,1.85,1.08
E01000045,4.97,0.65,2.37
E01000046,2.34,0.58,0.54
E01000048,5.64,0.45,0.86
E01000049,6.45,0.55,1.76
E01000050,3.24,0.25,0.96
E01000051,9.07,1.54,1.18
E01000052,0.47,0.48,0
E01000053,7.44,1.21,2.12
E01000054,0.82,0.42,0
E01000055,0.26,0,0
E01000056,2.95,0.45,0.55
E01000057,1.64,0.26,0.36
E01000058,0.81,0.2,0
E01000059,1.12,0.24,0
E01000060,12.99,0.93,2.57
E01000061,1.95,0.07,0.3
E01000062,6.04,0.11,1.08
E01000063,2.28,0.65,0.63
E01000064,7.56,1.24,2.57
E01000065,3.1,0.81,1.03
E01000066,5.78,1.66,2.47
E01000067,1.54,0.62,0.27
E01000068,2.1,1.11,0.72
E01000069,0.68,1.05,0.72
E01000070,4.23,1.82,1.94
E01000071,6.85,0.71,2.16
E01000072,6.82,3,2
E01000073,1.89,0.31,0.28
E01000074,2.31,0.84,0.79
E01000075,5.18,1.15,1.2
E01000076,0.5,0.33,0
E01000077,0.98,0.97,0.58
E01000078,2.72,0.47,0.83
E01000079,2.5,1.1,0.28
E01000080,2.07,0.28,0.57
E01000081,1.52,0.26,0.3
E01000082,2.58,0.85,0.84
E01000083,1.06,0,0
E01000084,2.47,0.51,0.33
E01000085,4.92,1.14,0.25
E01000086,1.12,0,0
E01000087,1.05,0,0.69
E01000088,4.9,1.08,1.31
E01000089,2.75,0.19,0.58
E01000090,5.27,0.61,0.6
E01000091,11.73,6.3,2.77
E01000092,21.68,13.54,1.88
E01000093,6.19,0.56,2.01
E01000094,8.99,2.31,4.96
E01000095,4.18,1.63,2.03
E01000096,5.01,0.81,0.92
E01000097,3.32,0.64,1.53
E01000098,5.63,2.53,1.79
E01000099,4.85,0.84,2.4
E01000100,4.34,0,0.3
E01000101,2.36,0.46,0.29
E01000102,3.19,0.57,1.24
E01000103,3.59,1.47,1.9
E01000104,4.86,1.34,2.61
E01000105,9.71,1.66,3.52
E01000106,13.33,1.63,2.5
E01000107,6.21,2.96,0.9
E01000108,10.84,2.57,1.94
E01000109,4.12,1.35,2.04
