LSOA11CD,2020,2030,2050
E01000001,23,24,5
E01000002,20,25,5
E01000003,21,12,4
E01000005,10,5,1
E01000006,6,3,1
E01000007,11,8,2
E01000008,0,0,0
E01000009,7,4,2
E01000010,6,5,1
E01000011,5,4,1
E01000012,13,6,2
E01000013,2,2,1
E01000014,3,3,1
E01000015,0,1,0
E01000016,5,4,1
E01000017,2,1,1
E01000018,0,1,0
E01000019,2,1,1
E01000020,2,2,1
E01000021,8,5,1
E01000022,8,6,2
E01000023,18,14,5
E01000024,2,1,1
E01000025,1,0,0
E01000027,7,5,2
E01000028,5,3,1
E01000029,8,5,2
E01000030,5,4,2
E01000031,5,4,2
E01000032,6,5,1
E01000033,4,2,1
E01000034,3,3,1
E01000035,4,3,1
E01000036,2,2,1
E01000037,0,1,1
E01000038,3,2,1
E01000039,3,3,1
E01000040,7,4,1
E01000041,0,1,0
E01000042,9,7,2
E01000043,7,5,2
E01000044,3,2,1
E01000045,6,4,1
E01000046,1,1,0
E01000048,26,4,1
E01000049,18,5,1
E01000050,4,3,1
E01000051,25,5,1
E01000052,0,0,0
E01000053,7,4,1
E01000054,0,0,0
E01000055,1,1,1
E01000056,1,2,1
E01000057,2,2,1
E01000058,1,1,0
E01000059,1,1,0
E01000060,10,7,3
E01000061,38,1,0
E01000062,4,3,2
E01000063,2,1,1
E01000064,6,6,2
E01000065,4,2,1
E01000066,6,5,2
E01000067,1,0,0
E01000068,1,1,0
E01000069,2,1,1
E01000070,4,4,2
E01000071,8,5,2
E01000072,6,5,2
E01000073,2,1,0
E01000074,3,1,1
E01000075,3,4,1
E01000076,1,0,1
E01000077,1,1,0
E01000078,2,2,1
E01000079,3,1,0
E01000080,3,2,1
E01000081,1,1,1
E01000082,3,1,1
E01000083,0,1,0
E01000084,1,2,1
E01000085,2,3,1
E01000086,0,1,1
E01000087,3,2,1
E01000088,3,5,1
E01000089,2,2,0
E01000090,2,3,1
E01000091,8,6,2
E01000092,13,5,1
E01000093,7,4,2
E01000094,15,9,4
E01000095,7,5,2
E01000096,7,3,1
E01000097,5,3,2
E01000098,4,3,1
E01000099,6,5,2
E01000100,1,2,0
E01000101,2,2,1
E01000102,5,4,2
E01000103,5,2,1
E01000104,7,5,2
E01000105,12,8,3
E01000106,12,7,2
E01000107,4,2,2
E01000108,9,5,2
E01000109,4,4,2
E01000110,2,3,3
E01000111,5,3,2
E01000112,10,5,2
E01000113,4,3,1
E01000114,11,4,1
E01000115,0,0,2
E01000116,1,1,1
E01000117,6,3,1
E01000118,3,2,1
E01000119,0,0,1
E01000120,0,0,0
E01000121,1,1,0
E01000122,0,0,0
E01000123,3,1,2
E01000124,7,3,0
E01000125,6,4,1
E01000126,10,7,2
E01000127,1,1,1
E01000128,1,0,0
E01000129,6,5,2
