LSOA11CD,2020,2030,2050
E01000001,30066956.28,32978559.53,27676007.51
E01000002,88990628.71,98921510.91,66687036.6
E01000003,15964039.93,17064323.7,18041973.57
E01000005,45861324.74,50575492.65,31045341.36
E01000006,7145304.457,6646354.187,6426858.704
E01000007,15585597.46,14057619.35,13338429.96
E01000008,6861201.672,6228264.283,5418424.656
E01000009,8760284.132,8995645.339,8150825.636
E01000010,15663013.01,13877987.69,16273335.55
E01000011,3990775.846,4485958.131,5515649.31
E01000012,12836717.39,11797657.13,11562533.4
E01000013,9342386.359,9067834.406,7759028.017
E01000014,7654006.626,7030482.129,6808090.419
E01000015,9444500.07,8630370.908,8329599.866
E01000016,9406019.445,8533511.348,7523360.039
E01000017,7497333.131,6849844.965,6629450.56
E01000018,7497826.484,6875021.539,6673936.275
E01000019,6739144.157,6211539.099,5914076.538
E01000020,8169372.189,7506320.664,7189163.55
E01000021,10927844.55,10256855.83,8448537.389
E01000022,6548826.845,6057688.965,5857892.573
E01000023,36097359.55,32831220.94,30088963.92
E01000024,8255372.73,8943835.738,6518143.488
E01000025,11406404.25,10425289.74,9719298.566
E01000027,200675123.9,327280520.5,167361738.3
E01000028,7724541.467,7020029.346,6644922.555
E01000029,14188618.61,16717016.68,12380331.22
E01000030,25471979.43,33382432.15,21857890.49
E01000031,8657279.431,8040945.005,7536517.945
E01000032,10976047.56,10114080.71,9271272.094
E01000033,7280494.898,6770921.681,6617305.179
E01000034,12016092.54,14237336.86,9574106.946
E01000035,9966330.134,9000805.656,7383521.422
E01000036,6273357.871,5839139.842,5582672.583
E01000037,14023922.91,18384889.4,12039896.13
E01000038,12163570.29,14548947.14,10447648.34
E01000039,14484454.48,18675293.85,12282144.75
E01000040,9285877.17,11633473.79,14271164.04
E01000041,7182720.203,6586606.893,6392095.93
E01000042,9548712.935,11863759.4,14343337.68
E01000043,7913863.661,10552732.19,12838214.71
E01000044,8730352.538,11317128.01,13717193.82
E01000045,10237569.64,14237967.91,15179578.77
E01000046,8208442.121,7532696.506,7302468.39
E01000048,6735372.409,9249857.587,12112536.25
E01000049,13344773.83,15151534.63,17553382.64
E01000050,8589308.629,11006244.55,13070342.53
E01000051,4825126.426,7618259.512,10487432.08
E01000052,9644564.375,12307802.17,15100833.04
E01000053,10464720.78,10651165.64,8999642.105
E01000054,7662288.219,7041175.924,6842648.974
E01000055,6782662.018,6214965.971,6016268.923
E01000056,7144935.075,6494512.972,6106529.484
E01000057,6643641.44,6133114.179,5367352.363
E01000058,8062187.171,7384959.792,7164799.122
E01000059,7500040.708,6839782.648,6227992.246
E01000060,12173663.85,11012154.01,10272604.08
E01000061,11415407.19,9445337.328,8754254.061
E01000062,9671682.758,8916570.379,8616416.975
E01000063,7899430.217,7510028.251,7027086.928
E01000064,14908903.52,15861425.59,12531056.79
E01000065,12290055.68,11366339.73,9318456.021
E01000066,10054843.05,9267796.078,8403438.956
E01000067,9211206.188,8507257.77,7842797.709
E01000068,24435136.28,35455772.85,20252955.78
E01000069,7603328.404,7032438.664,6322694.497
E01000070,10182845.23,9337621.08,7916074.507
E01000071,14501044.72,15268519.42,12475235.65
E01000072,12314039.82,11091177.04,9072464.537
E01000073,7333506.958,6748128.866,6543666.58
E01000074,11264313.51,13339181.24,9806482.272
