LSOA11CD,2020,2030,2050
E01000001,7.073,3.297,0.288
E01000002,21.593,11.234,1.058
E01000003,3.659,1.625,0.129
E01000005,13.471,6.926,0.648
E01000006,1.27,1.036,0.047
E01000007,3.216,2.151,0.095
E01000008,1.296,0.857,0.05
E01000009,1.919,1.03,0.05
E01000010,4.086,1.473,0.102
E01000011,0.693,0.372,0.027
E01000012,2.415,1.692,0.076
E01000013,1.89,1.483,0.075
E01000014,1.24,1.132,0.052
E01000015,1.481,1.411,0.065
E01000016,1.775,1.417,0.065
E01000017,1.193,1.115,0.052
E01000018,1.17,1.119,0.052
E01000019,1.075,1.012,0.046
E01000020,1.364,1.219,0.058
E01000021,2.093,1.605,0.069
E01000022,1.152,0.927,0.04
E01000023,7.379,4.743,0.2
E01000024,1.508,1.27,0.04
E01000025,1.947,0.635,0.025
E01000027,46.551,31.704,0.205
E01000028,1.423,1.131,0.055
E01000029,2.739,2.118,0.067
E01000030,5.358,3.818,0.092
E01000031,1.467,1.261,0.056
E01000032,2.008,1.638,0.075
E01000033,1.146,0.98,0.048
E01000034,2.352,1.86,0.049
E01000035,1.847,1.477,0.072
E01000036,1.002,0.939,0.043
E01000037,2.748,2.184,0.053
E01000038,2.292,1.876,0.056
E01000039,3.1,2.267,0.066
E01000040,1.595,1.978,0.203
E01000041,1.122,1.082,0.05
E01000042,1.707,1.995,0.199
E01000043,1.545,1.865,0.204
E01000044,1.445,1.942,0.2
E01000045,1.947,2.181,0.231
E01000046,1.316,1.224,0.056
E01000048,1.151,1.543,0.184
E01000049,2.445,2.463,0.23
E01000050,1.839,1.988,0.214
E01000051,0.866,1.281,0.173
E01000052,1.523,1.537,0.188
E01000053,1.999,1.476,0.06
E01000054,1.199,1.156,0.054
E01000055,1.054,1.019,0.047
E01000056,1.232,1.067,0.05
E01000057,1.153,1.017,0.044
E01000058,1.258,1.212,0.056
E01000059,1.215,1.132,0.049
E01000060,2.158,1.596,0.068
E01000061,1.745,1.178,0.063
E01000062,1.569,1.37,0.063
E01000063,1.28,1.188,0.052
E01000064,4.151,2.457,0.149
E01000065,2.2,1.798,0.067
E01000066,1.746,1.468,0.061
E01000067,1.467,1.397,0.06
E01000068,5.311,3.931,0.067
E01000069,1.243,1.157,0.049
E01000070,1.875,1.541,0.066
E01000071,2.787,2.143,0.081
E01000072,2.403,1.819,0.069
E01000073,1.169,1.095,0.051
